epoch,lr,next_lr,train_loss,train_acc,val_loss,val_acc,best_val_acc,epoch_time_sec
33,0.028711035421746366,0.025912316294914226,0.4006387391090393,0.8633555555555555,0.4971894523620605,0.8342,0.8342,39.665261999999984
34,0.025912316294914226,0.023208660251050155,0.38727683385743034,0.8684666666666667,0.7600034076690674,0.7718,0.8342,33.98488580000003
35,0.023208660251050155,0.020610737385376346,0.37479806310335795,0.8714888888888889,0.6142453893661499,0.8064,0.8342,32.916791600000124
36,0.020610737385376346,0.01812880051256551,0.362591447936164,0.8755555555555555,0.47561674184799196,0.8414,0.8414,33.06097510000018
37,0.01812880051256551,0.015772644703565562,0.34761724823315937,0.8828888888888888,0.4753827126502991,0.842,0.842,34.742413899999974
38,0.015772644703565562,0.013551568628929433,0.34558735337787205,0.8826888888888889,0.4916308408737183,0.8342,0.842,32.8829353000001
39,0.013551568628929433,0.011474337861210542,0.3256457693391376,0.8911333333333333,0.44811416511535646,0.8498,0.8498,32.72151050000002
40,0.011474337861210542,0.009549150281252632,0.3182415747642517,0.8911555555555556,0.45616098899841306,0.8504,0.8504,33.75756420000016
41,0.009549150281252632,0.007783603724899257,0.3058947300169203,0.8955333333333333,0.4824450040817261,0.8434,0.8504,35.9224220000001
42,0.007783603724899257,0.0061846659978068205,0.294658059501648,0.9006222222222222,0.42283220052719117,0.8628,0.8628,35.89016240000001
43,0.0061846659978068205,0.004758647376699033,0.2829943325678507,0.9044888888888889,0.4201391279220581,0.8628,0.8628,36.45190790000015
44,0.004758647376699033,0.0035111757055874327,0.27301350877285,0.909,0.38425131216049196,0.8746,0.8746,34.69680779999999
45,0.0035111757055874327,0.0024471741852423235,0.2613609682877858,0.9125333333333333,0.38145299949645994,0.873,0.8746,35.652974500000255
46,0.0024471741852423235,0.0015708419435684518,0.2513586382812924,0.9163555555555556,0.3744313775062561,0.8768,0.8768,35.94602110000005
47,0.0015708419435684518,0.000885637463565564,0.2484006369749705,0.9173333333333333,0.36605454540252685,0.8776,0.8776,37.34772290000001
48,0.000885637463565564,0.00039426493427611173,0.24227575912475585,0.9203111111111111,0.36580444746017454,0.8764,0.8776,36.7264153000001
49,0.00039426493427611173,9.866357858642205e-05,0.23877467550701564,0.9214222222222223,0.3649515814781189,0.8764,0.8776,34.908508399999846
50,9.866357858642205e-05,0.0,0.23594570242563884,0.9215777777777778,0.36244135227203367,0.879,0.879,33.8820796
